Event_Year;Event_Name;Runner_Gender;Runner_Age;AG;Running_Time_sec;Running_Time_min;Speed_km_h
2014;Hallwilerseelauf;Male;28;M25;6281;104.68;12.09
2011;Hallwilerseelauf;Male;49;M45;6281;104.68;12.09
2000;Hallwilerseelauf;Male;51;M50;6281;104.68;12.09
2019;Hallwilerseelauf;Male;59;M55;6281;104.68;12.09
2014;Hallwilerseelauf;Male;28;M25;6281;104.68;12.09
1999;Hallwilerseelauf;Male;37;M35;6282;104.7;12.09
2009;Hallwilerseelauf;Male;39;M35;6282;104.7;12.09
2000;Hallwilerseelauf;Male;43;M40;6282;104.7;12.09
2004;Hallwilerseelauf;Male;34;M30;6282;104.7;12.09
2015;Hallwilerseelauf;Male;27;M25;6282;104.7;12.09
2017;Hallwilerseelauf;Male;31;M30;6282;104.7;12.09
2005;Hallwilerseelauf;Male;52;M50;6282;104.7;12.09
2016;Hallwilerseelauf;Male;35;M35;6282;104.7;12.09
2005;Hallwilerseelauf;Male;43;M40;6282;104.7;12.09
2017;Hallwilerseelauf;Male;49;M45;6282;104.7;12.09
2016;Hallwilerseelauf;Male;28;M25;6282;104.7;12.09
2005;Hallwilerseelauf;Male;37;M35;6282;104.7;12.09
2014;Hallwilerseelauf;Male;46;M45;6282;104.7;12.09
2016;Hallwilerseelauf;Male;49;M45;6282;104.7;12.09
2003;Hallwilerseelauf;Male;36;M35;6282;104.7;12.09
2006;Hallwilerseelauf;Male;51;M50;6282;104.7;12.09
2010;Hallwilerseelauf;Male;45;M45;6282;104.7;12.09
2018;Hallwilerseelauf;Male;41;M40;6282;104.7;12.09
2014;Hallwilerseelauf;Male;41;M40;6283;104.72;12.09
2015;Hallwilerseelauf;Male;36;M35;6283;104.72;12.09
2019;Hallwilerseelauf;Male;37;M35;6283;104.72;12.09
2001;Hallwilerseelauf;Male;40;M40;6283;104.72;12.09
2016;Hallwilerseelauf;Male;54;M50;6283;104.72;12.09
2001;Hallwilerseelauf;Male;37;M35;6283;104.72;12.09
2014;Hallwilerseelauf;Male;47;M45;6283;104.72;12.09
2017;Hallwilerseelauf;Male;49;M45;6283;104.72;12.09
2017;Hallwilerseelauf;Male;55;M55;6283;104.72;12.09
2014;Hallwilerseelauf;Male;35;M35;6283;104.72;12.09
2003;Hallwilerseelauf;Male;24;M20;6283;104.72;12.09
2015;Hallwilerseelauf;Male;30;M30;6283;104.72;12.09
2006;Hallwilerseelauf;Male;34;M30;6283;104.72;12.09
2019;Hallwilerseelauf;Male;63;M60;6283;104.72;12.09
2015;Hallwilerseelauf;Male;21;M20;6283;104.72;12.09
2009;Hallwilerseelauf;Male;41;M40;6283;104.72;12.09
2006;Hallwilerseelauf;Male;49;M45;6283;104.72;12.09
2006;Hallwilerseelauf;Male;40;M40;6283;104.72;12.09
2009;Hallwilerseelauf;Male;28;M25;6283;104.72;12.09
2006;Hallwilerseelauf;Male;31;M30;6283;104.72;12.09
2000;Hallwilerseelauf;Male;36;M35;6283;104.72;12.09
2015;Hallwilerseelauf;Male;52;M50;6283;104.72;12.09
2009;Hallwilerseelauf;Male;45;M45;6283;104.72;12.09
2015;Hallwilerseelauf;Male;48;M45;6283;104.72;12.09
2012;Hallwilerseelauf;Male;42;M40;6284;104.73;12.09
2014;Hallwilerseelauf;Male;28;M25;6284;104.73;12.09
2012;Hallwilerseelauf;Male;43;M40;6284;104.73;12.09
2014;Hallwilerseelauf;Male;61;M60;6284;104.73;12.09
2014;Hallwilerseelauf;Male;25;M25;6284;104.73;12.09
2008;Hallwilerseelauf;Male;33;M30;6284;104.73;12.09
1999;Hallwilerseelauf;Male;43;M40;6284;104.73;12.09
2002;Hallwilerseelauf;Male;55;M55;6284;104.73;12.09
2008;Hallwilerseelauf;Male;44;M40;6284;104.73;12.09
2006;Hallwilerseelauf;Male;49;M45;6284;104.73;12.09
2000;Hallwilerseelauf;Male;44;M40;6284;104.73;12.09
2009;Hallwilerseelauf;Male;28;M25;6284;104.73;12.09
2003;Hallwilerseelauf;Male;30;M30;6284;104.73;12.09
2009;Hallwilerseelauf;Male;43;M40;6284;104.73;12.09
2010;Hallwilerseelauf;Male;53;M50;6284;104.73;12.09
2002;Hallwilerseelauf;Male;32;M30;6284;104.73;12.09
2011;Hallwilerseelauf;Male;34;M30;6284;104.73;12.09
2014;Hallwilerseelauf;Male;34;M30;6284;104.73;12.09
2000;Hallwilerseelauf;Male;35;M35;6284;104.73;12.09
2015;Hallwilerseelauf;Male;43;M40;6284;104.73;12.09
2017;Hallwilerseelauf;Male;58;M55;6284;104.73;12.09
2011;Hallwilerseelauf;Male;34;M30;6285;104.75;12.09
2009;Hallwilerseelauf;Male;33;M30;6285;104.75;12.09
2019;Hallwilerseelauf;Male;40;M40;6285;104.75;12.09
2004;Hallwilerseelauf;Male;44;M40;6285;104.75;12.09
2001;Hallwilerseelauf;Male;32;M30;6285;104.75;12.09
2013;Hallwilerseelauf;Male;48;M45;6285;104.75;12.09
2008;Hallwilerseelauf;Male;30;M30;6285;104.75;12.09
1999;Hallwilerseelauf;Male;43;M40;6285;104.75;12.09
2010;Hallwilerseelauf;Male;47;M45;6285;104.75;12.09
2017;Hallwilerseelauf;Male;24;M20;6285;104.75;12.09
2014;Hallwilerseelauf;Male;30;M30;6285;104.75;12.09
2010;Hallwilerseelauf;Male;32;M30;6285;104.75;12.08
2015;Hallwilerseelauf;Male;32;M30;6285;104.75;12.08
1999;Hallwilerseelauf;Male;51;M50;6285;104.75;12.08
2004;Hallwilerseelauf;Male;45;M45;6285;104.75;12.08
2018;Hallwilerseelauf;Male;50;M50;6285;104.75;12.08
2014;Hallwilerseelauf;Male;51;M50;6285;104.75;12.08
2013;Hallwilerseelauf;Male;57;M55;6285;104.75;12.08
2015;Hallwilerseelauf;Male;59;M55;6285;104.75;12.08
2009;Hallwilerseelauf;Male;45;M45;6286;104.77;12.08
2017;Hallwilerseelauf;Male;54;M50;6286;104.77;12.08
2016;Hallwilerseelauf;Male;33;M30;6286;104.77;12.08
2015;Hallwilerseelauf;Male;54;M50;6286;104.77;12.08
2005;Hallwilerseelauf;Male;59;M55;6286;104.77;12.08
2002;Hallwilerseelauf;Male;37;M35;6286;104.77;12.08
2000;Hallwilerseelauf;Male;40;M40;6286;104.77;12.08
2018;Hallwilerseelauf;Male;53;M50;6286;104.77;12.08
2018;Hallwilerseelauf;Male;31;M30;6286;104.77;12.08
2003;Hallwilerseelauf;Male;43;M40;6286;104.77;12.08
2015;Hallwilerseelauf;Male;34;M30;6286;104.77;12.08
2006;Hallwilerseelauf;Male;32;M30;6286;104.77;12.08
2003;Hallwilerseelauf;Male;41;M40;6286;104.77;12.08
2004;Hallwilerseelauf;Male;43;M40;6286;104.77;12.08
2008;Hallwilerseelauf;Male;50;M50;6286;104.77;12.08
2003;Hallwilerseelauf;Male;36;M35;6286;104.77;12.08
2015;Hallwilerseelauf;Male;45;M45;6286;104.77;12.08
2005;Hallwilerseelauf;Male;47;M45;6286;104.77;12.08
2007;Hallwilerseelauf;Male;63;M60;6286;104.77;12.08
2008;Hallwilerseelauf;Male;21;M20;6286;104.77;12.08
2015;Hallwilerseelauf;Male;36;M35;6286;104.77;12.08
2013;Hallwilerseelauf;Male;37;M35;6286;104.77;12.08
2008;Hallwilerseelauf;Male;37;M35;6286;104.77;12.08
2002;Hallwilerseelauf;Male;44;M40;6286;104.77;12.08
2005;Hallwilerseelauf;Male;20;M20;6286;104.77;12.08
2003;Hallwilerseelauf;Male;33;M30;6286;104.77;12.08
2019;Hallwilerseelauf;Male;37;M35;6286;104.77;12.08
2001;Hallwilerseelauf;Male;42;M40;6286;104.77;12.08
2006;Hallwilerseelauf;Male;44;M40;6286;104.77;12.08
2009;Hallwilerseelauf;Male;54;M50;6286;104.77;12.08
1999;Hallwilerseelauf;Male;38;M35;6287;104.78;12.08
2012;Hallwilerseelauf;Male;42;M40;6287;104.78;12.08
2009;Hallwilerseelauf;Male;32;M30;6287;104.78;12.08
2003;Hallwilerseelauf;Male;46;M45;6287;104.78;12.08
2018;Hallwilerseelauf;Male;41;M40;6287;104.78;12.08
2005;Hallwilerseelauf;Male;55;M55;6287;104.78;12.08
2008;Hallwilerseelauf;Male;64;M60;6287;104.78;12.08
2011;Hallwilerseelauf;Male;33;M30;6287;104.78;12.08
2014;Hallwilerseelauf;Male;48;M45;6287;104.78;12.08
2009;Hallwilerseelauf;Male;52;M50;6287;104.78;12.08
2016;Hallwilerseelauf;Male;40;M40;6287;104.78;12.08
2008;Hallwilerseelauf;Male;41;M40;6287;104.78;12.08
2004;Hallwilerseelauf;Male;25;M25;6287;104.78;12.08
2005;Hallwilerseelauf;Male;41;M40;6287;104.78;12.08
2000;Hallwilerseelauf;Male;42;M40;6287;104.78;12.08
2005;Hallwilerseelauf;Male;64;M60;6287;104.78;12.08
2006;Hallwilerseelauf;Male;46;M45;6287;104.78;12.08
2016;Hallwilerseelauf;Male;66;M65;6287;104.78;12.08
2013;Hallwilerseelauf;Male;47;M45;6288;104.8;12.08
2015;Hallwilerseelauf;Male;31;M30;6288;104.8;12.08
2005;Hallwilerseelauf;Male;55;M55;6288;104.8;12.08
2003;Hallwilerseelauf;Male;34;M30;6288;104.8;12.08
2009;Hallwilerseelauf;Male;38;M35;6288;104.8;12.08
2013;Hallwilerseelauf;Male;43;M40;6288;104.8;12.08
2002;Hallwilerseelauf;Male;61;M60;6288;104.8;12.08
2015;Hallwilerseelauf;Male;45;M45;6288;104.8;12.08
2015;Hallwilerseelauf;Male;32;M30;6288;104.8;12.08
2011;Hallwilerseelauf;Male;40;M40;6288;104.8;12.08
2010;Hallwilerseelauf;Male;30;M30;6288;104.8;12.08
2004;Hallwilerseelauf;Male;32;M30;6288;104.8;12.08
2006;Hallwilerseelauf;Male;34;M30;6288;104.8;12.08
2014;Hallwilerseelauf;Male;34;M30;6288;104.8;12.08
2009;Hallwilerseelauf;Male;49;M45;6288;104.8;12.08
2013;Hallwilerseelauf;Male;28;M25;6288;104.8;12.08
2017;Hallwilerseelauf;Male;46;M45;6288;104.8;12.08
2006;Hallwilerseelauf;Male;51;M50;6288;104.8;12.08
2012;Hallwilerseelauf;Male;50;M50;6288;104.8;12.08
2010;Hallwilerseelauf;Male;39;M35;6288;104.8;12.08
2003;Hallwilerseelauf;Male;40;M40;6288;104.8;12.08
2005;Hallwilerseelauf;Male;47;M45;6288;104.8;12.08
2012;Hallwilerseelauf;Male;27;M25;6288;104.8;12.08
2007;Hallwilerseelauf;Male;38;M35;6288;104.8;12.08
2004;Hallwilerseelauf;Male;51;M50;6288;104.8;12.08
2008;Hallwilerseelauf;Male;33;M30;6289;104.82;12.08
2003;Hallwilerseelauf;Male;41;M40;6289;104.82;12.08
2005;Hallwilerseelauf;Male;43;M40;6289;104.82;12.08
2007;Hallwilerseelauf;Male;59;M55;6289;104.82;12.08
2017;Hallwilerseelauf;Male;65;M65;6289;104.82;12.08
2010;Hallwilerseelauf;Male;42;M40;6289;104.82;12.08
2010;Hallwilerseelauf;Male;46;M45;6289;104.82;12.08
2019;Hallwilerseelauf;Male;37;M35;6289;104.82;12.08
2011;Hallwilerseelauf;Male;48;M45;6289;104.82;12.08
2008;Hallwilerseelauf;Male;63;M60;6289;104.82;12.08
2008;Hallwilerseelauf;Male;45;M45;6289;104.82;12.08
2010;Hallwilerseelauf;Male;66;M65;6289;104.82;12.08
2011;Hallwilerseelauf;Male;36;M35;6289;104.82;12.08
2013;Hallwilerseelauf;Male;44;M40;6289;104.82;12.08
2011;Hallwilerseelauf;Male;42;M40;6289;104.82;12.08
2011;Hallwilerseelauf;Male;47;M45;6289;104.82;12.08
2012;Hallwilerseelauf;Male;49;M45;6289;104.82;12.08
2014;Hallwilerseelauf;Male;28;M25;6289;104.82;12.08
2012;Hallwilerseelauf;Male;35;M35;6290;104.83;12.08
2012;Hallwilerseelauf;Male;44;M40;6290;104.83;12.08
2010;Hallwilerseelauf;Male;57;M55;6290;104.83;12.08
2006;Hallwilerseelauf;Male;35;M35;6290;104.83;12.08
2016;Hallwilerseelauf;Male;37;M35;6290;104.83;12.08
2015;Hallwilerseelauf;Male;48;M45;6290;104.83;12.08
2015;Hallwilerseelauf;Male;51;M50;6290;104.83;12.08
2013;Hallwilerseelauf;Male;53;M50;6290;104.83;12.08
2006;Hallwilerseelauf;Male;55;M55;6290;104.83;12.08
2007;Hallwilerseelauf;Male;63;M60;6290;104.83;12.08
2003;Hallwilerseelauf;Male;35;M35;6290;104.83;12.08
2008;Hallwilerseelauf;Male;34;M30;6290;104.83;12.08
1999;Hallwilerseelauf;Male;38;M35;6290;104.83;12.08
2011;Hallwilerseelauf;Male;52;M50;6290;104.83;12.08
2004;Hallwilerseelauf;Male;38;M35;6290;104.83;12.08
2008;Hallwilerseelauf;Male;47;M45;6290;104.83;12.07
2011;Hallwilerseelauf;Male;34;M30;6290;104.83;12.07
1999;Hallwilerseelauf;Male;37;M35;6290;104.83;12.07
2009;Hallwilerseelauf;Male;40;M40;6290;104.83;12.07
2006;Hallwilerseelauf;Male;45;M45;6290;104.83;12.07
2017;Hallwilerseelauf;Male;46;M45;6290;104.83;12.07
2014;Hallwilerseelauf;Male;29;M25;6291;104.85;12.07
2017;Hallwilerseelauf;Male;46;M45;6291;104.85;12.07
2015;Hallwilerseelauf;Male;48;M45;6291;104.85;12.07
2019;Hallwilerseelauf;Male;55;M55;6291;104.85;12.07
2019;Hallwilerseelauf;Male;20;M20;6291;104.85;12.07
2003;Hallwilerseelauf;Male;43;M40;6291;104.85;12.07
2015;Hallwilerseelauf;Male;44;M40;6291;104.85;12.07
2008;Hallwilerseelauf;Male;36;M35;6291;104.85;12.07
2013;Hallwilerseelauf;Male;45;M45;6291;104.85;12.07
2001;Hallwilerseelauf;Male;31;M30;6291;104.85;12.07
2008;Hallwilerseelauf;Male;48;M45;6291;104.85;12.07
2011;Hallwilerseelauf;Male;23;M20;6291;104.85;12.07
2011;Hallwilerseelauf;Male;29;M25;6291;104.85;12.07
2012;Hallwilerseelauf;Male;37;M35;6291;104.85;12.07
2015;Hallwilerseelauf;Male;45;M45;6291;104.85;12.07
2008;Hallwilerseelauf;Male;51;M50;6291;104.85;12.07
2003;Hallwilerseelauf;Male;30;M30;6291;104.85;12.07
2014;Hallwilerseelauf;Male;36;M35;6291;104.85;12.07
2012;Hallwilerseelauf;Male;46;M45;6291;104.85;12.07
2008;Hallwilerseelauf;Male;47;M45;6291;104.85;12.07
2015;Hallwilerseelauf;Male;51;M50;6291;104.85;12.07
2017;Hallwilerseelauf;Male;24;M20;6291;104.85;12.07
2017;Hallwilerseelauf;Male;43;M40;6291;104.85;12.07
2014;Hallwilerseelauf;Male;48;M45;6291;104.85;12.07
2006;Hallwilerseelauf;Male;50;M50;6291;104.85;12.07
2004;Hallwilerseelauf;Male;52;M50;6291;104.85;12.07
2008;Hallwilerseelauf;Male;34;M30;6291;104.85;12.07
2013;Hallwilerseelauf;Male;43;M40;6291;104.85;12.07
2012;Hallwilerseelauf;Male;44;M40;6291;104.85;12.07
2019;Hallwilerseelauf;Male;45;M45;6291;104.85;12.07
2014;Hallwilerseelauf;Male;49;M45;6291;104.85;12.07
2014;Hallwilerseelauf;Male;30;M30;6291;104.85;12.07
2017;Hallwilerseelauf;Male;31;M30;6291;104.85;12.07
2008;Hallwilerseelauf;Male;40;M40;6291;104.85;12.07
2019;Hallwilerseelauf;Male;56;M55;6291;104.85;12.07
1999;Hallwilerseelauf;Male;60;M60;6291;104.85;12.07
2019;Hallwilerseelauf;Male;31;M30;6292;104.87;12.07
2001;Hallwilerseelauf;Male;38;M35;6292;104.87;12.07
2012;Hallwilerseelauf;Male;46;M45;6292;104.87;12.07
2008;Hallwilerseelauf;Male;48;M45;6292;104.87;12.07
2012;Hallwilerseelauf;Male;49;M45;6292;104.87;12.07
2000;Hallwilerseelauf;Male;27;M25;6292;104.87;12.07
2005;Hallwilerseelauf;Male;39;M35;6292;104.87;12.07
2012;Hallwilerseelauf;Male;44;M40;6292;104.87;12.07
2012;Hallwilerseelauf;Male;48;M45;6292;104.87;12.07
2016;Hallwilerseelauf;Male;50;M50;6292;104.87;12.07
2002;Hallwilerseelauf;Male;58;M55;6292;104.87;12.07
2012;Hallwilerseelauf;Male;60;M60;6292;104.87;12.07
2017;Hallwilerseelauf;Male;18;M18;6292;104.87;12.07
2016;Hallwilerseelauf;Male;27;M25;6292;104.87;12.07
2013;Hallwilerseelauf;Male;50;M50;6292;104.87;12.07
2002;Hallwilerseelauf;Male;34;M30;6292;104.87;12.07
2017;Hallwilerseelauf;Male;32;M30;6292;104.87;12.07
2009;Hallwilerseelauf;Male;54;M50;6292;104.87;12.07
2006;Hallwilerseelauf;Male;42;M40;6292;104.87;12.07
2015;Hallwilerseelauf;Male;31;M30;6292;104.87;12.07
2003;Hallwilerseelauf;Male;38;M35;6292;104.87;12.07
2010;Hallwilerseelauf;Male;54;M50;6292;104.87;12.07
1999;Hallwilerseelauf;Male;55;M55;6292;104.87;12.07
2014;Hallwilerseelauf;Male;27;M25;6292;104.87;12.07
2002;Hallwilerseelauf;Male;34;M30;6293;104.88;12.07
2010;Hallwilerseelauf;Male;36;M35;6293;104.88;12.07
2003;Hallwilerseelauf;Male;53;M50;6293;104.88;12.07
2008;Hallwilerseelauf;Male;55;M55;6293;104.88;12.07
2000;Hallwilerseelauf;Male;39;M35;6293;104.88;12.07
2016;Hallwilerseelauf;Male;21;M20;6293;104.88;12.07
2011;Hallwilerseelauf;Male;33;M30;6293;104.88;12.07
2016;Hallwilerseelauf;Male;44;M40;6293;104.88;12.07
2010;Hallwilerseelauf;Male;18;M18;6293;104.88;12.07
2011;Hallwilerseelauf;Male;31;M30;6293;104.88;12.07
2014;Hallwilerseelauf;Male;32;M30;6293;104.88;12.07
2008;Hallwilerseelauf;Male;36;M35;6293;104.88;12.07
2001;Hallwilerseelauf;Male;59;M55;6293;104.88;12.07
2004;Hallwilerseelauf;Male;26;M25;6293;104.88;12.07
2016;Hallwilerseelauf;Male;38;M35;6293;104.88;12.07
2005;Hallwilerseelauf;Male;41;M40;6293;104.88;12.07
2012;Hallwilerseelauf;Male;44;M40;6293;104.88;12.07
2016;Hallwilerseelauf;Male;27;M25;6293;104.88;12.07
2006;Hallwilerseelauf;Male;48;M45;6293;104.88;12.07
2014;Hallwilerseelauf;Male;41;M40;6293;104.88;12.07
2018;Hallwilerseelauf;Male;43;M40;6293;104.88;12.07
2007;Hallwilerseelauf;Male;36;M35;6293;104.88;12.07
2018;Hallwilerseelauf;Male;62;M60;6293;104.88;12.07
2019;Hallwilerseelauf;Male;33;M30;6293;104.88;12.07
2006;Hallwilerseelauf;Male;27;M25;6294;104.9;12.07
2015;Hallwilerseelauf;Male;29;M25;6294;104.9;12.07
2011;Hallwilerseelauf;Male;41;M40;6294;104.9;12.07
2008;Hallwilerseelauf;Male;42;M40;6294;104.9;12.07
2014;Hallwilerseelauf;Male;31;M30;6294;104.9;12.07
2017;Hallwilerseelauf;Male;43;M40;6294;104.9;12.07
2018;Hallwilerseelauf;Male;53;M50;6294;104.9;12.07
2005;Hallwilerseelauf;Male;61;M60;6294;104.9;12.07
2003;Hallwilerseelauf;Male;46;M45;6294;104.9;12.07
2005;Hallwilerseelauf;Male;52;M50;6294;104.9;12.07
2008;Hallwilerseelauf;Male;35;M35;6294;104.9;12.07
2005;Hallwilerseelauf;Male;39;M35;6294;104.9;12.07
2006;Hallwilerseelauf;Male;42;M40;6294;104.9;12.07
2007;Hallwilerseelauf;Male;45;M45;6294;104.9;12.07
2008;Hallwilerseelauf;Male;63;M60;6294;104.9;12.07
2004;Hallwilerseelauf;Male;43;M40;6294;104.9;12.07
2011;Hallwilerseelauf;Male;38;M35;6294;104.9;12.07
2012;Hallwilerseelauf;Male;54;M50;6294;104.9;12.07
2006;Hallwilerseelauf;Male;33;M30;6294;104.9;12.07
2001;Hallwilerseelauf;Male;39;M35;6294;104.9;12.07
2014;Hallwilerseelauf;Male;40;M40;6294;104.9;12.07
2013;Hallwilerseelauf;Male;33;M30;6294;104.9;12.07
2006;Hallwilerseelauf;Male;43;M40;6295;104.92;12.07
2010;Hallwilerseelauf;Male;47;M45;6295;104.92;12.07
2004;Hallwilerseelauf;Male;52;M50;6295;104.92;12.07
2003;Hallwilerseelauf;Male;33;M30;6295;104.92;12.07
2006;Hallwilerseelauf;Male;41;M40;6295;104.92;12.07
2003;Hallwilerseelauf;Male;46;M45;6295;104.92;12.07
2001;Hallwilerseelauf;Male;53;M50;6295;104.92;12.07
2016;Hallwilerseelauf;Male;26;M25;6295;104.92;12.07
2007;Hallwilerseelauf;Male;36;M35;6295;104.92;12.07
2008;Hallwilerseelauf;Male;44;M40;6295;104.92;12.07
2010;Hallwilerseelauf;Male;44;M40;6295;104.92;12.07
2016;Hallwilerseelauf;Male;28;M25;6295;104.92;12.07
1999;Hallwilerseelauf;Male;19;M18;6295;104.92;12.07
2010;Hallwilerseelauf;Male;23;M20;6295;104.92;12.07
2006;Hallwilerseelauf;Male;27;M25;6295;104.92;12.07
2015;Hallwilerseelauf;Male;34;M30;6295;104.92;12.07
2016;Hallwilerseelauf;Male;40;M40;6295;104.92;12.07
2015;Hallwilerseelauf;Male;49;M45;6295;104.92;12.07
2002;Hallwilerseelauf;Male;50;M50;6295;104.92;12.07
2018;Hallwilerseelauf;Male;20;M20;6295;104.92;12.07
2017;Hallwilerseelauf;Male;43;M40;6295;104.92;12.07
2007;Hallwilerseelauf;Male;46;M45;6295;104.92;12.07
2005;Hallwilerseelauf;Male;47;M45;6295;104.92;12.07
2016;Hallwilerseelauf;Male;25;M25;6295;104.92;12.07
2016;Hallwilerseelauf;Male;25;M25;6295;104.92;12.07
2012;Hallwilerseelauf;Male;38;M35;6295;104.92;12.07
2010;Hallwilerseelauf;Male;42;M40;6295;104.92;12.06
2012;Hallwilerseelauf;Male;36;M35;6296;104.93;12.06
2015;Hallwilerseelauf;Male;49;M45;6296;104.93;12.06
2013;Hallwilerseelauf;Male;26;M25;6296;104.93;12.06
2010;Hallwilerseelauf;Male;34;M30;6296;104.93;12.06
2013;Hallwilerseelauf;Male;34;M30;6296;104.93;12.06
2005;Hallwilerseelauf;Male;40;M40;6296;104.93;12.06
2014;Hallwilerseelauf;Male;49;M45;6296;104.93;12.06
2015;Hallwilerseelauf;Male;46;M45;6296;104.93;12.06
2002;Hallwilerseelauf;Male;61;M60;6296;104.93;12.06
2007;Hallwilerseelauf;Male;47;M45;6296;104.93;12.06
2012;Hallwilerseelauf;Male;50;M50;6296;104.93;12.06
2006;Hallwilerseelauf;Male;22;M20;6296;104.93;12.06
2015;Hallwilerseelauf;Male;26;M25;6296;104.93;12.06
2015;Hallwilerseelauf;Male;34;M30;6296;104.93;12.06
2002;Hallwilerseelauf;Male;40;M40;6296;104.93;12.06
2003;Hallwilerseelauf;Male;53;M50;6296;104.93;12.06
2010;Hallwilerseelauf;Male;18;M18;6296;104.93;12.06
2011;Hallwilerseelauf;Male;25;M25;6296;104.93;12.06
2004;Hallwilerseelauf;Male;36;M35;6296;104.93;12.06
2009;Hallwilerseelauf;Male;36;M35;6296;104.93;12.06
2009;Hallwilerseelauf;Male;38;M35;6296;104.93;12.06
2014;Hallwilerseelauf;Male;33;M30;6296;104.93;12.06
2014;Hallwilerseelauf;Male;52;M50;6296;104.93;12.06
2006;Hallwilerseelauf;Male;46;M45;6296;104.93;12.06
2017;Hallwilerseelauf;Male;48;M45;6296;104.93;12.06
2015;Hallwilerseelauf;Male;33;M30;6297;104.95;12.06
2017;Hallwilerseelauf;Male;35;M35;6297;104.95;12.06
2009;Hallwilerseelauf;Male;44;M40;6297;104.95;12.06
2012;Hallwilerseelauf;Male;32;M30;6297;104.95;12.06
2011;Hallwilerseelauf;Male;44;M40;6297;104.95;12.06
2014;Hallwilerseelauf;Male;37;M35;6297;104.95;12.06
2011;Hallwilerseelauf;Male;46;M45;6297;104.95;12.06
2009;Hallwilerseelauf;Male;38;M35;6297;104.95;12.06
2006;Hallwilerseelauf;Male;41;M40;6297;104.95;12.06
2009;Hallwilerseelauf;Male;42;M40;6297;104.95;12.06
2015;Hallwilerseelauf;Male;64;M60;6297;104.95;12.06
2010;Hallwilerseelauf;Male;20;M20;6297;104.95;12.06
2004;Hallwilerseelauf;Male;31;M30;6297;104.95;12.06
2015;Hallwilerseelauf;Male;36;M35;6297;104.95;12.06
2012;Hallwilerseelauf;Male;45;M45;6297;104.95;12.06
2004;Hallwilerseelauf;Male;63;M60;6297;104.95;12.06
2019;Hallwilerseelauf;Male;39;M35;6297;104.95;12.06
2013;Hallwilerseelauf;Male;44;M40;6297;104.95;12.06
2010;Hallwilerseelauf;Male;29;M25;6298;104.97;12.06
2008;Hallwilerseelauf;Male;32;M30;6298;104.97;12.06
2009;Hallwilerseelauf;Male;42;M40;6298;104.97;12.06
2009;Hallwilerseelauf;Male;34;M30;6298;104.97;12.06
2014;Hallwilerseelauf;Male;39;M35;6298;104.97;12.06
2016;Hallwilerseelauf;Male;40;M40;6298;104.97;12.06
2014;Hallwilerseelauf;Male;47;M45;6298;104.97;12.06
2008;Hallwilerseelauf;Male;21;M20;6298;104.97;12.06
2000;Hallwilerseelauf;Male;40;M40;6298;104.97;12.06
2007;Hallwilerseelauf;Male;42;M40;6298;104.97;12.06
2012;Hallwilerseelauf;Male;49;M45;6298;104.97;12.06
2017;Hallwilerseelauf;Male;48;M45;6298;104.97;12.06
2004;Hallwilerseelauf;Male;52;M50;6298;104.97;12.06
2008;Hallwilerseelauf;Male;27;M25;6298;104.97;12.06
2003;Hallwilerseelauf;Male;32;M30;6298;104.97;12.06
2004;Hallwilerseelauf;Male;45;M45;6298;104.97;12.06
2003;Hallwilerseelauf;Male;61;M60;6298;104.97;12.06
2011;Hallwilerseelauf;Male;61;M60;6298;104.97;12.06
1999;Hallwilerseelauf;Male;43;M40;6298;104.97;12.06
2002;Hallwilerseelauf;Male;22;M20;6298;104.97;12.06
2007;Hallwilerseelauf;Male;22;M20;6298;104.97;12.06
2009;Hallwilerseelauf;Male;45;M45;6298;104.97;12.06
2005;Hallwilerseelauf;Male;50;M50;6298;104.97;12.06
2008;Hallwilerseelauf;Male;30;M30;6299;104.98;12.06
2011;Hallwilerseelauf;Male;41;M40;6299;104.98;12.06
2004;Hallwilerseelauf;Male;46;M45;6299;104.98;12.06
2009;Hallwilerseelauf;Male;23;M20;6299;104.98;12.06
2010;Hallwilerseelauf;Male;27;M25;6299;104.98;12.06
2012;Hallwilerseelauf;Male;57;M55;6299;104.98;12.06
2018;Hallwilerseelauf;Male;21;M20;6299;104.98;12.06
2014;Hallwilerseelauf;Male;39;M35;6299;104.98;12.06
2008;Hallwilerseelauf;Male;20;M20;6299;104.98;12.06
2013;Hallwilerseelauf;Male;45;M45;6299;104.98;12.06
2017;Hallwilerseelauf;Male;67;M65;6299;104.98;12.06
2010;Hallwilerseelauf;Male;29;M25;6299;104.98;12.06
2019;Hallwilerseelauf;Male;22;M20;6299;104.98;12.06
2001;Hallwilerseelauf;Male;31;M30;6299;104.98;12.06
2007;Hallwilerseelauf;Male;44;M40;6299;104.98;12.06
2013;Hallwilerseelauf;Male;56;M55;6299;104.98;12.06
1999;Hallwilerseelauf;Male;21;M20;6299;104.98;12.06
2011;Hallwilerseelauf;Male;33;M30;6299;104.98;12.06
2010;Hallwilerseelauf;Male;29;M25;6299;104.98;12.06
2004;Hallwilerseelauf;Male;31;M30;6299;104.98;12.06
2002;Hallwilerseelauf;Male;35;M35;6300;105;12.06
2010;Hallwilerseelauf;Male;41;M40;6300;105;12.06
2010;Hallwilerseelauf;Male;44;M40;6300;105;12.06
2015;Hallwilerseelauf;Male;47;M45;6300;105;12.06
